Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Distance,lfc_CompartmentRoot:Distance,se_(Intercept),se_CompartmentRoot,se_Distance,se_CompartmentRoot:Distance,W_(Intercept),W_CompartmentRoot,W_Distance,W_CompartmentRoot:Distance,p_(Intercept),p_CompartmentRoot,p_Distance,p_CompartmentRoot:Distance,q_(Intercept),q_CompartmentRoot,q_Distance,q_CompartmentRoot:Distance,diff_(Intercept),diff_CompartmentRoot,diff_Distance,diff_CompartmentRoot:Distance
Fulvivirga,0.1049692843329561,-0.17289869328578944,0.015272032349097351,-0.019316036197453333,0.149215276059426,0.2274284783952352,0.005268502473406931,0.007619369117817451,0.7034754557646723,-0.7602332588503649,2.898742560373429,-2.535122777066136,0.4817594973577347,0.4471151679669607,0.0037466238247372457,0.011240792092290857,0.5534821191553749,0.5108103455264997,0.03260359881526667,0.15324946552489868,FALSE,FALSE,TRUE,FALSE
Cytophaga,-0.047401738153124186,-0.10783669534137215,0.02147409391149084,-0.020994745850938346,0.14037365508952449,0.21472048175305658,0.0049256473609737145,0.007127183368595461,-0.3376825809863918,-0.5022189521044006,4.359649064939514,-2.9457283144204744,0.7356024028386012,0.615513512957755,1.3027118942000305e-5,0.0032219526423987667,0.8022970206959678,0.6736390209187298,5.328091647278124e-4,0.08236116442131848,FALSE,FALSE,TRUE,FALSE
Taibaiella,-0.6868921012594653,1.7457276942670208,0.0023132063322320517,-0.0054468630214939764,0.18683772317576716,0.28147401129752686,0.006728162555777795,0.009714732138957682,-3.6764101466451353,6.202091931044149,0.34380951902619994,-0.5606807211545396,2.3653911641733136e-4,5.571751280707244e-10,0.730989541014351,0.5750152120558569,6.449633240979234e-4,2.5877178580201025e-9,0.9591000911448186,0.9284990949399868,TRUE,TRUE,FALSE,FALSE
Rurimicrobium,1.1218087611407648,-1.623368573918228,-0.013065520835344395,0.010060418339200622,0.186252524814132,0.2806331893309788,0.006705470866879063,0.009682156121760942,6.023052639207214,-5.784663523898547,-1.948486705069453,1.0390679733607604,1.7115774617634176e-9,7.2657614299476005e-9,0.05135675409672436,0.29877312452222204,1.0294635027371143e-8,3.0636045616995556e-8,0.2061483699048425,0.7442435489895396,TRUE,TRUE,FALSE,FALSE
Nemorincola,0.2564470996050294,-0.2004553283785536,6.586987757698599e-5,-8.152776228811119e-4,0.12129649283885482,0.18724173564743934,0.004188411858249514,0.006068561111137503,2.114216937382726,-1.0705696979651713,0.0157266954173211,-0.13434446946325546,0.03449674289496711,0.2843629544931333,0.9874524297657615,0.8931301903919008,0.05903417507967175,0.3482169113403938,0.9996192040310683,0.9652914022530583,FALSE,FALSE,FALSE,FALSE
Arvibacter,-0.006322948051728258,0.21431110356726008,-9.015599926100375e-4,0.006768597629658611,0.1151089077832552,0.1782901656966023,0.003951075338393211,0.0057275517322972255,-0.05493013680256684,1.2020354725114502,-0.22818091668600682,1.1817610640670442,0.956194122420635,0.22934978489862057,0.8195055964137038,0.23730052113770078,0.9656380149877524,0.28598799397419455,0.9995885239751118,0.664622884138441,FALSE,FALSE,FALSE,FALSE
Terrimonas,1.139144567375011,-1.9059631702076634,-8.062510291915511e-4,-0.004094641308688174,0.18275052517021564,0.27560170479136925,0.006569663884528558,0.00948719431991184,6.233331293105727,-6.91564361566805,-0.12272333004588834,-0.4315966523521386,4.5661907215248677e-10,4.6574392852193746e-12,0.9023261888084186,0.6660345919441162,3.012212911457534e-9,2.6094420104859233e-11,0.9995885239751118,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Panacibacter,0.9298985992986832,-1.63123454682399,-0.00463521673747293,0.010644217881679269,0.1732311407202687,0.26192657344763176,0.006200399173958478,0.008957098811228813,5.367964416976685,-6.227831431353912,-0.7475674722589998,1.1883555273874444,7.963025852936837e-8,4.729355099047055e-10,0.4547210908509821,0.23469336974723806,3.8081639136522227e-7,2.223340500586489e-9,0.8113521481566761,0.664622884138441,TRUE,TRUE,FALSE,FALSE
Parasegetibacter,1.8161208940010714,-3.3988786392361634,7.415508690535399e-4,-0.0029809678874617245,0.1538712858087169,0.23411781401284446,0.005449149928999655,0.007878687598395093,11.802857722647216,-14.517812980475249,0.13608560577625223,-0.3783584321923051,3.7727751469610754e-32,9.344428573072264e-48,0.8917536065906779,0.705164343265998,1.92883129388385e-30,3.474428442169596e-46,0.9995885239751118,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Niabella,-0.16412514992085483,0.7489714482744328,-4.6128428555751086e-4,-0.0033631696999328756,0.14570353756135707,0.22238209725766697,0.005132287466664711,0.007423829684422952,-1.126432155785787,3.367948488257235,-0.08987888705643429,-0.45302355292304797,0.2599826423857321,7.572974397780816e-4,0.9283834589248957,0.6505317816705586,0.3302263998005106,0.001604842760980494,0.9996192040310683,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Niastella,-0.9907226778369556,2.1644019517408997,-0.009769123435433496,0.028408198032721876,0.20306083474313166,0.30478881968155475,0.0073569617328204575,0.010617464855921216,-4.878945164833002,7.101316754342499,-1.3278747110851536,2.6756102721525856,1.0665470870943983e-6,1.2357378298334355e-12,0.18421950034700685,0.007459332969943148,4.640614453421372e-6,7.220239605741073e-12,0.4806400781603934,0.132646399335076,TRUE,TRUE,FALSE,FALSE
Chitinophaga,-0.30855238418943526,0.7704327720985856,0.0028693879087547344,0.002025341415935567,0.19455216140644413,0.29255940815567305,0.007027236125979647,0.010144087642016068,-1.5859622527905521,2.6334233342741538,0.4083238213878463,0.19965732625837648,0.11274787257199338,0.008452891663221055,0.6830359527264019,0.8417485904265773,0.16123734224456396,0.014966375282499618,0.948461394436235,0.9614983139891066,FALSE,TRUE,FALSE,FALSE
Flavihumibacter,0.8231518841435316,-1.1113952920387091,-0.01482898945062452,0.01824684753373861,0.17072146377388392,0.2583216176015799,0.0061030250785109996,0.008817316998871226,4.821607464857346,-4.302370441767905,-2.4297769155230897,2.0694330867399384,1.424059668309722e-6,1.689804815147866e-5,0.01510811879560912,0.03850546436009567,5.943269432027308e-6,4.669798441861333e-5,0.08923069146518949,0.3494309339142868,TRUE,TRUE,FALSE,FALSE
Parafilimonas,0.5939492890481962,-1.3901198592981248,0.015317325724477974,-0.010192390333770509,0.15997516727027766,0.24288590930289947,0.005686014142226768,0.008218701658453132,3.712759293726634,-5.723345019428552,2.6938599414878297,-1.2401460422021024,2.0501184893112923e-4,1.0444684776891461e-8,0.007062983733044363,0.2149213817446041,5.743140151563826e-4,4.315026337119806e-8,0.048962039776527876,0.664622884138441,TRUE,TRUE,TRUE,FALSE
Ferruginibacter,0.433292031926554,-0.2083430818943819,-0.0013380520231332212,-0.013688396094729237,0.16348638607287744,0.24792935133360672,0.005822273753813905,0.008414299854540275,2.6503248517182656,-0.8403324607341118,-0.22981606150977094,-1.6268015558469917,0.008041440990357841,0.40072200593220897,0.8182347034614157,0.10377925110403495,0.016043655439299302,0.4723207505079927,0.9995885239751118,0.5176306548969548,TRUE,FALSE,FALSE,FALSE
Paraflavitalea,-0.21731032970382405,0.4592298092105926,0.0014638964098308376,0.010325800626820638,0.16707880620478083,0.2530893690871077,0.00596167982051838,0.00861441575795416,-1.3006456931316397,1.8144966375594225,0.24555099466974542,1.198665227794034,0.19337975899588464,0.06960129993801582,0.8060298284026219,0.2306581439671795,0.25513652073973164,0.09988397078824025,0.9989884842929466,0.664622884138441,FALSE,FALSE,FALSE,FALSE
Flavitalea,0.49688226207491953,-0.6904723744948598,0.005187830914715525,-0.011534849776680586,0.15724899283867497,0.23896995289189044,0.005580220518792702,0.00806683708364417,3.159843844498778,-2.8893690028353824,0.9296820613530034,-1.4299098465826152,0.001578537171874686,0.0038601580336643394,0.35253572508877395,0.1527428955926827,0.0035473719961359703,0.00734327737566844,0.6880856872619632,0.596750803989617,TRUE,TRUE,FALSE,FALSE
Flavisolibacter,0.9630415758219922,-2.3686580610987136,0.019753148850603974,-0.009661928191961483,0.16220581919010577,0.2460899857076377,0.005772579111697527,0.008342964017111536,5.937157992422604,-9.625170460665354,3.4218931379522,-1.1580929957440467,2.900051726576186e-9,6.2603039863919775e-22,6.218674962873143e-4,0.2468260880449648,1.6705931777037465e-8,6.565293154959792e-21,0.009083707356482555,0.6821072297999365,TRUE,TRUE,TRUE,FALSE
Lacibacter,0.3032000941534844,-0.04274447660002946,-0.004680991320972246,-0.0023291342773347854,0.13858852183114678,0.2121534650291727,0.004856474420714951,0.007027876802950866,2.1877720474058937,-0.20147904062821587,-0.963866153810222,-0.33141364634576803,0.028686210969390807,0.8403240165490204,0.33511303475799564,0.7403320584924504,0.050571811579658794,0.8723160476359121,0.6621315517682136,0.9458327792878952,FALSE,FALSE,FALSE,FALSE
Segetibacter,0.07607183233681565,-0.022631730988628824,0.004823847245583101,-0.0019708974741323338,0.13357547130981934,0.20494135293788027,0.004662361926287776,0.006749188020160863,0.5695045025173233,-0.11043028000058497,1.034635946725805,-0.2920199390274741,0.5690138160291689,0.912068140010016,0.3008389598762029,0.7702713789528393,0.6446721627588091,0.9256473182731924,0.6345433030420548,0.947292265026306,FALSE,FALSE,FALSE,FALSE
Phaeodactylibacter,1.7614139382878382,-3.2781050213995773,-0.002266600158833852,0.0028134590114525467,0.15340145243134523,0.2334428536521473,0.005430919235020773,0.00785251768764692,11.482381101157817,-14.04243038548644,-0.4173511077494752,0.35828751024381655,1.6176327719968705e-30,8.572164474934296e-45,0.6764216111802739,0.7201281639355209,4.7257985981908574e-29,2.5042966216058053e-43,0.948461394436235,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Fluviicola,-0.01374634089664422,0.40970439513665435,-0.0049678621148645874,0.007130775075614447,0.14377690092849457,0.21961300112537405,0.005057575401782781,0.007316577008535312,-0.09560882734202743,1.8655744106095056,-0.9822616016982032,0.9746053471856971,0.9238312541163602,0.06210093255531346,0.32597098630977345,0.3297560601991012,0.9453543028713688,0.09071171933972573,0.6599369666045977,0.776517415861072,FALSE,FALSE,FALSE,FALSE
Haliscomenobacter,-0.016643368586633837,0.3855074232528229,0.002610143379138793,-0.007020067506805754,0.11250025738196229,0.17450561267920947,0.0038515199643971076,0.005584447708213806,-0.14794071563877462,2.209140539000853,0.6776917692927935,-1.257074624672443,0.882389555298167,0.027164867176863672,0.49796714616414284,0.20872661474246,0.9221550174630737,0.04289741573489282,0.855750263786279,0.664622884138441,FALSE,TRUE,FALSE,FALSE
Spirosoma,-0.6331232298530942,1.3708152603811106,0.007195500668689251,-0.0037722829633677376,0.17290156904447712,0.26145316325930273,0.006187612416934728,0.008938743188768099,-3.6617552596658616,5.24306244105974,1.1628880711720175,-0.42201491682944503,2.504931046461415e-4,1.5793306202944128e-7,0.2448749178761337,0.673014129532741,6.742373371667827e-4,5.767376997325132e-7,0.5822902019110562,0.9458327792878952,TRUE,TRUE,FALSE,FALSE
Larkinella,-0.35879372418147387,0.9142192291838858,0.0020539162653552484,0.0019184862792494986,0.15097046348105708,0.22995032595236184,0.005336596537676314,0.007717118257501656,-2.376582252637075,3.9757248675232666,0.3848738143973639,0.2486013839926033,0.0174738650849263,7.016520821044502e-5,0.7003309073832347,0.8036691378318577,0.03293461207251086,1.7287692866308442e-4,0.948461394436235,0.960337755245797,TRUE,TRUE,FALSE,FALSE
Sphingobacterium,-0.16983374962406111,0.6524835709347625,0.003355859887906246,-0.006385255313075554,0.18549409502797662,0.27954348343167285,0.0066760609912266955,0.009639935646899848,-0.91557496532947,2.3341040289148616,0.5026706455073326,-0.6623753048734322,0.35988986686789226,0.01959027539318973,0.6151958512861453,0.5077307262590867,0.42913981209611646,0.032308155789575,0.9058220162480508,0.8918500803897679,FALSE,TRUE,FALSE,FALSE
Mucilaginibacter,-0.32128339903640124,0.9137217647910355,-0.003658912092524148,0.010199138933513364,0.20363365446388929,0.3056122342008754,0.00737915412872321,0.010649326465741071,-1.5777519677788574,2.9898075487071525,-0.4958443784609276,0.9577261967058703,0.11462260237904627,0.0027915326690659,0.6200042115752322,0.3382008433237429,0.1633471929373865,0.005411075173686982,0.9058220162480508,0.7859326415875616,FALSE,TRUE,FALSE,FALSE
Daejeonella,0.5906846863741814,-0.5154003528056413,-0.006628213379148758,-0.003652788523863863,0.21335841175151737,0.31959346748799033,0.007755811147833633,0.011190105119287752,2.7685090150657277,-1.6126748674079485,-0.8546125289551645,-0.32643022428518187,0.005631342767221247,0.10681516353479609,0.39276568918492466,0.7440988731299879,0.011345907348736403,0.14562467295243867,0.730187122166519,0.9458327792878952,TRUE,FALSE,FALSE,FALSE
Pedobacter,-0.41648602616653885,1.69197419931872,-0.00565157240333538,-0.011404658242001006,0.21859250313069464,0.32712017045520303,0.007958456779860944,0.011481059533857692,-1.9053079140482934,5.172332225690207,-0.7101342081340207,-0.9933454493784847,0.056740057338003004,2.311900542698175e-7,0.4776209149207477,0.32054163585443474,0.09209001369540963,8.151442430720289e-7,0.8312636349046204,0.7669586894342485,FALSE,TRUE,FALSE,FALSE
Chryseobacterium,-0.42682916454318465,1.2045297947736442,-0.006187128629624651,0.012136478519115477,0.2229271240274253,0.3333543078573754,0.008126236501074764,0.011721959108514302,-1.9146578345068257,3.6133620186753324,-0.7613768844663026,1.0353626391939967,0.0555361542655931,3.0225223246115577e-4,0.4464319900592544,0.300499586721315,0.09102847817790849,6.755254812929656e-4,0.8108202512789705,0.7442435489895396,FALSE,TRUE,FALSE,FALSE
Edaphobaculum,0.5195438810326949,-0.9500116543535879,0.0061706173809270215,-0.004153621522412173,0.16554663244753318,0.25088861059896606,0.005902223826982076,0.008529067154337372,3.1383536671901457,-3.786587410586517,1.04547329308624,-0.48699599232254726,0.0016989974402388118,1.5273038475566075e-4,0.29580427767437345,0.6262611710409318,0.003797212858238656,3.549245873015071e-4,0.6345433030420548,0.9451690736374211,TRUE,TRUE,FALSE,FALSE
Solitalea,1.4847546869676602,-2.3628982880362734,-0.01200279009272282,0.007496340070543585,0.13494634937522845,0.20691415197252253,0.0047154204549065696,0.006825367222573313,11.00255541436833,-11.419703609012002,-2.5454336909094653,1.0983057506050642,3.714537861131763e-28,3.333689031624414e-30,0.010914209049279144,0.27207100167947146,9.495287407518069e-27,4.7016510825323635e-29,0.07085573811357412,0.7133143569673323,TRUE,TRUE,FALSE,FALSE
Flavobacterium,0.26258651741681516,0.2944660434582866,-0.007301499575976077,-0.008158044668241613,0.15748065851751533,0.23930273112017228,0.005589210557485317,0.008079742101802777,1.6674207479746457,1.2305168523564094,-1.3063561483110682,-1.0096912210132751,0.0954307710960526,0.21850362023417932,0.1914314710532886,0.31264324980127606,0.13989672178596957,0.27497840207932106,0.48636132003200105,0.7611374355281065,FALSE,FALSE,FALSE,FALSE
Emticicia,-0.19956312176331123,0.7281380946964767,4.0400777300751266e-4,-9.876623474682057e-4,0.12907818013633965,0.19846566244579722,0.0044884612378194655,0.006499490219366243,-1.5460639556005624,3.6688366426879404,0.09001030678473303,-0.15195997134133873,0.12208912274421321,2.4365670016597823e-4,0.9282790244473705,0.8792185071685229,0.17278356817433635,5.505833721982602e-4,0.9996192040310683,0.9614983139891066,FALSE,TRUE,FALSE,FALSE
Lacihabitans,0.011124930120088186,0.33777667732732647,6.550409478624514e-4,-0.003446251543972312,0.10356819272777668,0.1614698137874907,0.0035144057228334467,0.005099404528048072,0.10741647437384039,2.091887451928767,0.1863874007507399,-0.6758145044224316,0.9144585854624087,0.03644858483324357,0.8521409720546252,0.49915842457457793,0.9420996510179475,0.05646769392725993,0.9995885239751118,0.8907420085391491,FALSE,FALSE,FALSE,FALSE
Dyadobacter,-1.6975508005207849,3.453610578708802,0.0192180398816716,-0.023385444427026912,0.18516277169635736,0.27906744686350565,0.006663212824465255,0.00962149101083693,-9.167883937839003,12.375540814683388,2.8842002181153372,-2.4305426675228707,4.823950039468313e-20,3.5449837970989623e-35,0.003924091758238809,0.015076230825749118,7.046412736223357e-19,6.904277966730836e-34,0.03343653185665985,0.19269307524160592,TRUE,TRUE,TRUE,FALSE
Aggregatilinea,-1.1802770257712036,2.1356905153185064,0.018495234313727744,-0.010823909969061976,0.17223395017290402,0.260494174263264,0.006161709645154449,0.0089015593473318,-6.85275478258691,8.198611432899483,3.001640028311354,-1.215956614647117,7.244120506918122e-12,2.43179582090828e-16,0.0026852950583745668,0.22400144956411722,5.8095005633912e-11,1.9502048838264443e-15,0.026081053032222874,0.664622884138441,TRUE,TRUE,TRUE,FALSE
Thermanaerothrix,0.3065382920204827,-0.21958987083206533,-0.002272271060896049,2.4849426294997704e-4,0.11814165196527834,0.18268145378739098,0.0040672221066752985,0.005894455166785743,2.5946673922468415,-1.2020370228037995,-0.5586788725323607,0.04215729120312937,0.009468249567926114,0.22934918427896492,0.576380900778255,0.966373308953032,0.01861785612154702,0.28598799397419455,0.9021336897050348,0.9943030805532428,TRUE,FALSE,FALSE,FALSE
Thermomarinilinea,-0.022225449656506562,-0.08246536949276106,0.019678176001672227,-0.02073557665866698,0.15513468385573634,0.235932757985376,0.0054981742781868865,0.007949061266916599,-0.1432655103559857,-0.34952912091110544,3.57903824179277,-2.6085566537229883,0.8860804935525379,0.7266921124229824,3.448610069519006e-4,0.009092495926970983,0.9221550174630737,0.7780551674895283,0.006326999683053348,0.1487532333652453,FALSE,FALSE,TRUE,FALSE
Litorilinea,0.39907754463873196,-0.8699557098925461,0.010260403699608673,-0.005081140705259385,0.15542772915286243,0.23635372531838394,0.005509545734728587,0.007965384791555197,2.5676084107633144,-3.68073618776543,1.8622957669511249,-0.6379027301538964,0.010240276323443032,2.3256152582162758e-4,0.06256141182837265,0.52353700043562,0.019944157220420002,5.284314670058093e-4,0.234748783833068,0.9073162422803754,TRUE,TRUE,FALSE,FALSE
Caldilinea,0.33975573814266263,-0.6302779595493507,0.011566868114346995,-0.012927710678331646,0.16009386528638653,0.2430564071709785,0.005690620458169767,0.00822531393202819,2.1222283410728138,-2.5931345192064015,2.032619852153549,-1.57169814856464,0.0338185676930994,0.009510556340520364,0.04209094425702898,0.1160205717725572,0.05811678229612459,0.0166944958938748,0.1831403851183495,0.5331731893817516,FALSE,TRUE,FALSE,FALSE
Kallotenue,0.2668560987190656,-0.4149341494477438,-0.003947535373698628,0.015899930163014362,0.18457572477049158,0.27822400250457435,0.006640447626062542,0.0095888096954807,1.4457811234434244,-1.4913671923072913,-0.5944682641882866,1.6581755888333205,0.14823860224277394,0.13586511670149437,0.5521989623880599,0.09728203044528268,0.20076022621620707,0.17983441013239868,0.8787913448121264,0.5101070570784694,FALSE,FALSE,FALSE,FALSE
Nitrolancea,-0.15678986498868905,0.4996653415880046,0.005842889692097504,-0.005910712738850595,0.1429229613561492,0.21838552125461244,0.00502446628922168,0.0072690467577012936,-1.0970236237827802,2.2879966525136624,1.1628876294048343,-0.8131345052345973,0.27263106527266595,0.022137716061676,0.2448750971361899,0.416140945111722,0.3430957098354473,0.03595210970528614,0.5822902019110562,0.8545660007368031,FALSE,TRUE,FALSE,FALSE
Chthonomonas/Armatimonadetes_gp3,0.12955042371722417,0.04168181785181298,-0.002185747940329493,0.004646824708139628,0.11954144244794297,0.18470570921094007,0.004120952572626079,0.005971651364408525,1.0837281286248477,0.2256661043661133,-0.5303987128725007,0.7781473539857066,0.278485359986438,0.8214611228500036,0.5958355182376007,0.4364821489185198,0.3493880743388133,0.8592777474313337,0.9058220162480508,0.8704500075891115,FALSE,FALSE,FALSE,FALSE
Armatimonas/Armatimonadetes_gp1,-0.8100327680467626,1.623201702532253,0.0013542296498528427,0.01312151043662963,0.14661470385483158,0.22369155285092127,0.005167626301981071,0.007474559703712469,-5.524908121417377,7.256428246148535,0.26206029049230645,1.7554894143279676,3.296580795374289e-8,3.97445410191056e-13,0.7932749607455614,0.07917562975772478,1.6244596931422703e-7,2.390517246590322e-12,0.9891751797101666,0.4693164140711512,TRUE,TRUE,FALSE,FALSE
Heliothrix,-0.3198710477155864,0.6530962341247802,-2.629725987430814e-4,0.014631443158411481,0.15640134916599557,0.23775233429842774,0.0055473270809976135,0.00801961920636106,-2.045193659909502,2.7469603444776745,-0.04740528094041811,1.8244560972179333,0.04083576930639564,0.00601504067960428,0.9621902201723469,0.06808314781055838,0.06845012150129433,0.010982819812313173,0.9996192040310683,0.4370941107597031,FALSE,TRUE,FALSE,FALSE
Oscillochloris,-0.3127668050032319,0.7962366408764656,7.494768501887656e-4,0.005601317686443886,0.14978879696695968,0.22825253461951628,0.005290751925751498,0.007651308319703625,-2.088052052866289,3.4884021866558714,0.141657908120935,0.7320731896294639,0.03679313947688158,4.8591657186837457e-4,0.8873502240185417,0.46412389681500477,0.06265148833876566,0.0010627800956907229,0.9995885239751118,0.8726768243057421,FALSE,TRUE,FALSE,FALSE
Alterococcus,-0.09974782134217394,-0.4332792776414268,0.02275366969106231,-0.004488016051890333,0.1722060972006856,0.26045416553488565,0.006160628972803026,0.008900008026650896,-0.5792351314130869,-1.6635528817579717,3.6934004290002895,-0.5042710117171871,0.5624305288679134,0.09620181464570311,2.2127517499382442e-4,0.6140709451312858,0.638983573074935,0.13247994003398172,0.004763239293288115,0.9394536664698028,FALSE,FALSE,TRUE,FALSE
Lacunisphaera,-0.06642826703731579,-0.004264872922202813,0.011832104815025692,-0.004134552822687111,0.21205603211062696,0.3177208083615727,0.007705378944482046,0.011117696628947057,-0.31325808738447486,-0.013423335236354118,1.5355642986901852,-0.37188933649457645,0.7540845901431376,0.9892900496917886,0.12464527589640687,0.7099752448927554,0.8202675461929343,0.991714780205739,0.3787188925835031,0.9458327792878952,FALSE,FALSE,FALSE,FALSE
Ereboglobus,-1.0990148324477476,2.3008453017584207,0.014283746235408477,-0.016899615487994058,0.1776238289604831,0.26823662733912357,0.006370812762917959,0.009201732580485053,-6.187316414017014,8.57767011381906,2.242060278171829,-1.8365688570253174,6.119705197302549e-10,9.681413556311885e-18,0.024957476778146817,0.06627356834244523,3.91087410265116e-9,8.60803944463383e-17,0.127168490231715,0.4370941107597031,TRUE,TRUE,FALSE,FALSE
Opitutus,0.2613366275319653,-0.6973775066077996,0.015622560736863808,-0.01111855770638662,0.17629218023875293,0.2663236804994335,0.006319154645924283,0.00912757541962143,1.4824062370664226,-2.618533602794976,2.472254852465119,-1.2181282756081315,0.1382322354091117,0.008830859363322773,0.013426376336441307,0.2231752303267347,0.1910033252781307,0.015568196032754372,0.08448289110160762,0.664622884138441,FALSE,TRUE,FALSE,FALSE
Phragmitibacter,0.6788864726775994,-1.3727244963088805,0.01232113660795141,-0.01256619911082277,0.15528638047796467,0.23615067460369568,0.0055040607687457666,0.007957511220724372,4.371835254244555,-5.812917954236485,2.2385538833284135,-1.5791619719109702,1.2320648097945957e-5,6.139315570936717e-9,0.02518495772315138,0.11429891004381658,4.49923667148205e-5,2.6431369142243337e-8,0.127168490231715,0.5331731893817516,TRUE,TRUE,FALSE,FALSE
Luteolibacter,0.3787094497455912,-0.38373889316359444,-0.0030127036222198857,0.002437302828367042,0.16416431548426647,0.2489031041311378,0.005848581761474044,0.008452064616707531,2.3068926314981453,-1.5417199978406724,-0.5151169540050305,0.2883677466863101,0.0210608064158297,0.12314165020381838,0.6064712960818106,0.773065253988487,0.03828386588477487,0.16481949854295225,0.9058220162480508,0.947292265026306,TRUE,FALSE,FALSE,FALSE
Roseimicrobium,0.0061363265089624235,0.1203248295256361,0.004100289374667933,-4.3714298412448683e-4,0.17520385774444555,0.2647603092242784,0.006276933818960704,0.009066966105018472,0.03502392349095956,0.4544670229392615,0.6532312579562666,-0.04821270743281291,0.9720606643863277,0.6494927220079556,0.5136072015969324,0.9615467228987749,0.9768373752678329,0.7064960726097177,0.8646904916487265,0.9931126506707044,FALSE,FALSE,FALSE,FALSE
Verrucomicrobium,0.07055723059427912,0.1517957142359298,0.0038040080884175443,-0.007081342454602492,0.1764931381144597,0.26661235876154926,0.006326950496895977,0.009138766632575375,0.39977322261968734,0.5693498791317911,0.601238794310751,-0.7748685068027517,0.6893235550292356,0.5691187233575219,0.5476809489728107,0.4384173632355916,0.7578853064703154,0.6291069131168283,0.8787913448121264,0.8704500075891115,FALSE,FALSE,FALSE,FALSE
Terrimicrobium,1.1116233359855416,-2.0280785043325817,-0.004909225829651832,0.012179390188016266,0.19684974845571757,0.2958614104856346,0.007116286133725877,0.010271932299994062,5.647065057010258,-6.854826051845157,-0.6898578468318989,1.1856961117260583,1.632100814661359e-8,7.139934479386618e-12,0.4902835866450373,0.23574233063371594,8.449737129069569e-8,3.893644269425502e-11,0.8461012107081023,0.664622884138441,TRUE,TRUE,FALSE,FALSE
Thermomonospora,-0.16930787686893337,1.2160070560202336,-3.1058437770013585e-4,-0.023805062506906633,0.21342170808953614,0.3196844815650223,0.007758262091377941,0.011193624094056618,-0.7933020421610728,3.8037725511956184,-0.04003272563391489,-2.126662670363051,0.42760186730464117,1.4250903750678823e-4,0.9680670359140455,0.03344812127096905,0.49825972571965305,3.3497813988664593e-4,0.9996192040310683,0.3181460837168916,FALSE,TRUE,FALSE,FALSE
Microbispora,0.7836115402905419,-0.4495912721735953,-0.017565149251735013,-0.0017644403401566946,0.16449456945870464,0.24937746827678325,0.0058613976588646295,0.008470461665720384,4.763753252579337,-1.802854424981953,-2.996750992516252,-0.20830509714686668,1.9002485239111122e-6,0.07141108012461506,0.002728735035078777,0.8349907519926293,7.772016462796449e-6,0.10212283836002642,0.026081053032222874,0.9614983139891066,TRUE,FALSE,TRUE,FALSE
Sphaerisporangium,0.20756913275830982,0.07183981334376378,-0.003127062481929918,-0.0018587663450990435,0.13721028165613924,0.21017116878968398,0.0048030845090444065,0.006951227009246176,1.5127811870432268,0.34181573884500355,-0.6510529798177672,-0.26740118580886585,0.13033524905786467,0.7324895643682463,0.5150122876970122,0.7891602865282878,0.18255861939954332,0.7822147045081271,0.8646904916487265,0.9549306425741708,FALSE,FALSE,FALSE,FALSE
Nonomuraea,-0.025929427762305026,0.04072949926077768,0.004962223904497783,0.004230988251273643,0.15835634146125527,0.2405606010093203,0.005623192641686985,0.008128522685429254,-0.16374101297767812,0.16931076448050464,0.8824566790955773,0.5205113419758158,0.8699350295689104,0.8655522093873764,0.3775298967085536,0.6027072247878857,0.9123164797273958,0.8872452472166341,0.7116194916408669,0.9394536664698028,FALSE,FALSE,FALSE,FALSE
Actinomadura,0.36897567346855925,-0.2274162262663321,-0.009153628837402249,0.008971955279689081,0.1940385746858802,0.2918213301168288,0.00700732904269751,0.010115508214136397,1.901558358001116,-0.7792995329549333,-1.3062935651553917,0.8869505208992661,0.05722891631477156,0.4358032897409121,0.19145274456027428,0.3751055400201625,0.09251487987382552,0.5020944943775579,0.48636132003200105,0.8278571263553337,FALSE,FALSE,FALSE,FALSE
Klenkia,-0.14766382953542273,0.7280047554907106,-0.0011909757082171181,-0.0024450034730008154,0.14570537007556103,0.22238473088387153,0.005132358536100223,0.0074239317071735774,-1.0134412304697216,3.273627432050953,-0.23205232055398653,-0.3293407818714528,0.31084945404638187,0.001061765032427434,0.8164973767657078,0.7418981223759276,0.3795147065820006,0.0021822205942855304,0.9995885239751118,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Blastococcus,0.027446502572829448,-0.5241561572321743,0.01948442565679456,-0.005371571924187128,0.20258275699433623,0.30410160502669226,0.007338439347480662,0.010590872340763993,0.13548291562443684,-1.7236218045812912,2.655118443335462,-0.5071888085660411,0.892230071067461,0.0847761396060299,0.007928056616760281,0.6120223467558107,0.9238534153584596,0.11793687448593955,0.054042919270915916,0.9394536664698028,FALSE,FALSE,FALSE,FALSE
